District,Pincode
CHANDAULI,232110
UNNAO,209870
UNNAO,209860
BILASPUR,174034
BILASPUR,174027
BILASPUR,174012
BILASPUR,174001
FATEHPUR,212631
FATEHPUR,212622
FATEHPUR,212663
FATEHPUR,212641
FATEHPUR,212664
FATEHPUR,212665
FATEHPUR,212635
KANPUR DEHAT,209125
PATHANAMTHITTA,689585
PATHANAMTHITTA,689592
PATHANAMTHITTA,689104
PATHANAMTHITTA,689541
SEONI,480884
SEONI,480990
SEONI,480661
THIRUVALLUR,631402
THIRUVALLUR,631208
THIRUVALLUR,631213
THIRUVALLUR,631209
THIRUVALLUR,602023
THIRUVALLUR,631212
THIRUVALLUR,631303
THIRUVALLUR,602024
SAGAR,470002
SAGAR,470003
SAGAR,470669
BALAGHAT,481102
BALAGHAT,481051
BALAGHAT,481551
BALAGHAT,481222
BALAGHAT,481116
BALAGHAT,481111
BALAGHAT,481226
BALAGHAT,481445
BALAGHAT,481337
BALAGHAT,481556
NALANDA,803109
SINGRAULI,486887
SINGRAULI,486882
SINGRAULI,486888
SINGRAULI,486890
SINGRAULI,486889
SINGRAULI,486886
JABALPUR,482051
JABALPUR,483053
JABALPUR,482020
JABALPUR,482003
ALAPPUZHA,689126
ALAPPUZHA,689510
ALAPPUZHA,689123
ALAPPUZHA,689590
THIRUVANANTHAPURAM,695589
THIRUVANANTHAPURAM,695145
THIRUVANANTHAPURAM,695586
THIRUVANANTHAPURAM,695021
THIRUVANANTHAPURAM,695583
THIRUVANANTHAPURAM,695015
THIRUVANANTHAPURAM,695033
THIRUVANANTHAPURAM,695017
CHANDAULI,232109
VARANASI,221001
VARANASI,221407
VARANASI,221002
VARANASI,221010
VARANASI,221204
VARANASI,221010
VARANASI,221010
VARANASI,221010
VARANASI,221313
VARANASI,221107
VARANASI,221010
VARANASI,221202
VARANASI,221206
VARANASI,221311
VARANASI,221208
VARANASI,221003
VARANASI,221004
VARANASI,221001
VARANASI,221005
VARANASI,221001
VARANASI,221104
VARANASI,221001
VARANASI,221005
VARANASI,221005
VARANASI,221001
VARANASI,221007
CHANDAULI,232107
VARANASI,221008
VARANASI,221001
VARANASI,221201
VARANASI,221004
THIRUVANANTHAPURAM,695011
THIRUVANANTHAPURAM,695008
THIRUVANANTHAPURAM,695035
THIRUVANANTHAPURAM,695028
THIRUVANANTHAPURAM,695123
THIRUVANANTHAPURAM,695132
THIRUVANANTHAPURAM,695503
THIRUVANANTHAPURAM,695524
DAMOH,470673
DAMOH,470661
DAMOH,470661
DAMOH,470675
DAMOH,470666
THIRUVALLUR,602025
THIRUVALLUR,631210
PATHANAMTHITTA,689533
PATHANAMTHITTA,689532
KOLKATA,700061
MALAPPURAM,676320
BHOPAL,462001
BHOPAL,462001
ERNAKULAM,682025
ERNAKULAM,682039
ERNAKULAM,682301
ERNAKULAM,682310
ERNAKULAM,682050
ERNAKULAM,682317
ERNAKULAM,682503
ERNAKULAM,682004
ERNAKULAM,682002
ERNAKULAM,682005
MALAPPURAM,679585
MALAPPURAM,679587
MALAPPURAM,679582
MALAPPURAM,679581
MALAPPURAM,679573
MALAPPURAM,676305
MALAPPURAM,676501
MALAPPURAM,679572
MALAPPURAM,676562
MALAPPURAM,676561
MALAPPURAM,676502
MEDINIPUR EAST,721454
MEDINIPUR EAST,721442
MEDINIPUR EAST,721463
MEDINIPUR EAST,721432
MEDINIPUR EAST,721406
MEDINIPUR EAST,721456
KANNUR,670650
KANNUR,670107
KANNUR,670702
KANNUR,670105
KANNUR,670661
KANNUR,670704
KANNUR,670106
KANNUR,670703
KANNUR,670706
KANNUR,670643
KANNUR,673313
KANNUR,670691
KANNUR,670673
KANNUR,670675
KANNUR,670641
KANNUR,670103
KANNUR,670649
BHAVNAGAR,364145
PALAKKAD,678703
PALAKKAD,678574
PALAKKAD,678542
PALAKKAD,678722
PALAKKAD,678706
PALAKKAD,678011
PALAKKAD,678732
PALAKKAD,678001
PALAKKAD,678006
PALAKKAD,678661
MEDINIPUR WEST,721420
MEDINIPUR WEST,721457
MEDINIPUR WEST,721436
PALAKKAD,678702
SHIVPURI,473660
SHIVPURI,473880
SHIVPURI,473551
SHIVPURI,473662
MEDINIPUR EAST,721454
MEDINIPUR EAST,721454
MEDINIPUR EAST,721454
MEDINIPUR EAST,721456
MEDINIPUR EAST,721456
MEDINIPUR EAST,721401
MEDINIPUR EAST,721405
JALANDHAR,144001
JALANDHAR,144004
JALANDHAR,144001
JALANDHAR,144001
JALANDHAR,144039
JALANDHAR,144806
JALANDHAR,144311
JALANDHAR,144033
JALORE,307029
JALORE,343029
JALORE,343030
HOSHIARPUR,146104
HOSHIARPUR,146001
HOSHIARPUR,144530
HOSHIARPUR,146106
HOSHIARPUR,146107
HOSHIARPUR,146021
HOSHIARPUR,144532
SIROHI,307026
SIROHI,307801
SIROHI,307513
SIROHI,307028
PERAMBALUR,621717
PERAMBALUR,621219
NASHIK,422113
NASHIK,422102
NASHIK,422103
NASHIK,422006
KAPURTHALA,144621
PATNA,800004
PATNA,800008
PATNA,800005
PATNA,800020
PATNA,800001
PATNA,800019
PATNA,800001
PATNA,800011
MEDINIPUR EAST,721422
MEDINIPUR EAST,721422
MEDINIPUR EAST,721422
MEDINIPUR EAST,721423
MEDINIPUR EAST,721423
MEDINIPUR EAST,721423
MEDINIPUR EAST,721423
MEDINIPUR EAST,721442
MEDINIPUR EAST,721442
VARANASI,221302
VARANASI,221106
VARANASI,221010
VARANASI,221002
VARANASI,221002
VARANASI,221010
AJMER,305631
AJMER,305406
AJMER,305922
AJMER,305203
AJMER,305901
AJMER,305627
KOLKATA,700088
KOLKATA,700023
JUNAGADH,362222
JUNAGADH,362263
JUNAGADH,362315
BAREILLY,243002
BAREILLY,243402
BAREILLY,243401
BAREILLY,243301
BAREILLY,243201
BAREILLY,243001
BAREILLY,243001
AJMER,305415
AJMER,305405
BAREILLY,243001
BAREILLY,243001
BAREILLY,243122
BAREILLY,243001
BAREILLY,243126
BAREILLY,243203
MUMBAI,400004
MUMBAI,400002
RAJGARH,465683
BANDA,210120
BANDA,210201
BANDA,210201
BANDA,210001
BANDA,210128
BANDA,210122
CHITTOOR,517297
CHITTOOR,517235
CHITTOOR,517172
CHITTOOR,517237
CHITTOOR,517643
CHITTOOR,517620
CHITTOOR,517640
CHITTOOR,517586
BAGALKOTE,587114
BAGALKOTE,587115
UDUPI,576212
CUTTACK,753003
CUTTACK,754131
CUTTACK,753016
CUTTACK,753003
CUTTACK,753008
CUTTACK,754130
BELAGAVI,591233
BELAGAVI,591312
BELAGAVI,591314
BELAGAVI,591107
KENDRAPARA,754217
BELAGAVI,591305
BELAGAVI,591306
BELAGAVI,591307
BELAGAVI,591227
BELAGAVI,591310
BALANGIR,767042
BALANGIR,767029
BALANGIR,767061
BALANGIR,767027
BELAGAVI,591218
BELAGAVI,591136
BARABANKI,225416
BARABANKI,225001
BARABANKI,225001
BALANGIR,767066
BALANGIR,767001
BALANGIR,767025
JAJAPUR,755005
JAJAPUR,755026
JAJAPUR,755007
JAJAPUR,755001
JAJAPUR,755019
SAHARANPUR,247001
SAHARANPUR,247451
SAHARANPUR,247001
SAHARANPUR,247001
SAHARANPUR,247001
SAHARANPUR,247001
SAHARANPUR,247342
SAHARANPUR,247452
SAHARANPUR,247001
SAHARANPUR,247001
SAHARANPUR,247232
JHALAWAR,326515
JHALAWAR,326023
JHALAWAR,326036
BARAN,325202
BARAN,325222
BARAN,325224
MUMBAI,400002
MUMBAI,400016
MUMBAI,400028
MUMBAI,400030
MUMBAI,400026
MUMBAI,400008
AJMER,305628
AJMER,305407
SAMBALPUR,768214
DAVANGERE,577521
GAYA,824217
PASHCHIM CHAMPARAN,845438
PASHCHIM CHAMPARAN,845105
PASHCHIM CHAMPARAN,845449
PASHCHIM CHAMPARAN,845103
PASHCHIM CHAMPARAN,845306
PASHCHIM CHAMPARAN,845438
PASHCHIM CHAMPARAN,845455
PASHCHIM CHAMPARAN,845101
PASHCHIM CHAMPARAN,845438
PASHCHIM CHAMPARAN,845459
PASHCHIM CHAMPARAN,845452
PASHCHIM CHAMPARAN,845438
PASHCHIM CHAMPARAN,845453
PASHCHIM CHAMPARAN,845104
PASHCHIM CHAMPARAN,845107
AURANGABAD,824112
KARIMNAGAR,505122
JHARSUGUDA,768218
JHARSUGUDA,768202
JHARSUGUDA,768215
AURANGABAD,824113
AURANGABAD,824143
KANPUR NAGAR,208004
KANPUR NAGAR,208014
KANPUR NAGAR,208010
KANPUR NAGAR,208011
KANPUR NAGAR,209214
KANPUR NAGAR,208001
KANPUR NAGAR,209217
KANPUR NAGAR,209401
KANPUR NAGAR,208001
KANPUR NAGAR,209402
KANPUR NAGAR,208002
KANPUR NAGAR,208002
NALANDA,803101
NALANDA,803117
DINDORI,481879
DINDORI,481884
DINDORI,481778
DINDORI,481883
KOHIMA,797121
KOHIMA,797003
KOHIMA,797109
LAKHISARAI,811310
LAKHISARAI,811311
NALANDA,803118
NALANDA,803120
MANDLA,481666
MANDLA,481672
MANDLA,481662
MANDLA,481771
MANDLA,481768
MANDLA,481664
MANDLA,481776
MANDLA,481885
MEDINIPUR EAST,721442
PALAKKAD,678686
PALAKKAD,678705
PALAKKAD,678507
PALAKKAD,678505
PALAKKAD,678688
PALAKKAD,678683
PALAKKAD,678005
PALAKKAD,678641
PALAKKAD,678651
PALAKKAD,678613
MEDINIPUR WEST,721435
KOZHIKODE,673306
KOZHIKODE,673525
KOZHIKODE,673528
KOZHIKODE,673308
KOZHIKODE,673106
KOZHIKODE,673503
KOZHIKODE,673541
KOZHIKODE,673103
KOZHIKODE,673542
24 PARAGANAS SOUTH,700084
24 PARAGANAS SOUTH,700145
24 PARAGANAS SOUTH,743383
24 PARAGANAS SOUTH,700149
24 PARAGANAS SOUTH,700142
24 PARAGANAS SOUTH,743331
24 PARAGANAS SOUTH,743348
24 PARAGANAS SOUTH,743374
ASHOKNAGAR,473440
GUNA,473001
GUNA,473001
GUNA,473105
GUNA,473115
GUNA,473112
GUNA,473001
GUNA,473222
GUNA,473113
GUNA,473226
GUNA,473110
PURBA BARDHAMAN,713129
PURBA BARDHAMAN,713129
PURBA BARDHAMAN,713129
PURBA BARDHAMAN,713129
PURBA BARDHAMAN,713129
PURBA BARDHAMAN,713140
PURBA BARDHAMAN,713140
PURBA BARDHAMAN,713143
PURBA BARDHAMAN,713143
PURBA BARDHAMAN,713132
MALAPPURAM,676307
MALAPPURAM,676105
MALAPPURAM,676301
MALAPPURAM,676306
MALAPPURAM,676104
MALAPPURAM,676508
BHOPAL,462031
BHOPAL,462030
BHOPAL,462030
BHOPAL,462001
PATNA,801105
PATNA,800023
PATNA,800011
PATNA,800001
PATNA,800001
PATNA,800015
PATNA,800001
PATNA,801503
MANDLA,481661
MANDLA,481668
JHANSI,284401
JHANSI,284201
JHANSI,284003
JHANSI,284301
JHANSI,284204
JHANSI,284306
JHANSI,284304
MOKOKCHUNG,798614
DIMAPUR,797117
MOKOKCHUNG,798604
MOKOKCHUNG,798618
PATNA,803211
PATNA,803214
PATNA,803221
SALEM,636302
SALEM,636458
SALEM,636009
SALEM,636354
SALEM,636404
SALEM,636351
SALEM,636309
SALEM,636012
SALEM,636401
SALEM,636304
SALEM,636455
SALEM,636455
SALEM,636305
SALEM,636456
CHENNAI,600028
CHENNAI,600087
CHENNAI,600033
CHHATARPUR,471311
CHHATARPUR,471405
CHHATARPUR,471101
CHHATARPUR,471001
CHHATARPUR,471516
CHHATARPUR,471315
CHHATARPUR,471201
TIKAMGARH,472010
TIKAMGARH,472111
TIKAMGARH,472118
SALEM,636402
SALEM,636401
SALEM,636013
SALEM,636307
SALEM,636457
NAMAKKAL,636301
Alipurduar,736122
BHILWARA,311302
BHILWARA,311001
BHILWARA,311601
BHILWARA,311025
BHILWARA,311022
BHILWARA,311201
BHILWARA,311605
BHILWARA,311403
BHILWARA,311026
BHILWARA,311024
BHILWARA,311030
BHILWARA,311806
DUNGARPUR,314402
DUNGARPUR,314026
DUNGARPUR,314401
DUNGARPUR,314028
DUNGARPUR,314038
DUNGARPUR,314025
DUNGARPUR,314403
NORTH AND MIDDLE ANDAMAN,744210
IDUKKI,685553
IDUKKI,685533
IDUKKI,685565
IDUKKI,685613
IDUKKI,685581
IDUKKI,685589
IDUKKI,685612
IDUKKI,685587
COOCHBEHAR,736131
COOCHBEHAR,736133
COOCHBEHAR,736101
COOCHBEHAR,736101
DATIA,475685
CHITTORGARH,312622
CHITTORGARH,312022
CHITTORGARH,312602
NALGONDA,508250
NALGONDA,508377
NALGONDA,508001
NIZAMABAD,503217
NIZAMABAD,503175
NIZAMABAD,503212
NIZAMABAD,503322
NIZAMABAD,503311
NIZAMABAD,503223
KAMAREDDY,503187
KAMAREDDY,503124
KAMAREDDY,503302
KAMAREDDY,503144
KAMAREDDY,503145
NIZAMABAD,503235
NIZAMABAD,503185
NIZAMABAD,503230
NIZAMABAD,503003
TENKASI,627806
TENKASI,627814
TENKASI,627807
TENKASI,627808
TENKASI,627859
TENKASI,627861
KUSHI NAGAR,274307
KUSHI NAGAR,274802
KUSHI NAGAR,274305
KUSHI NAGAR,274406
KUSHI NAGAR,274207
KALABURAGI,585308
UTTARA KANNADA,581319
UTTARA KANNADA,581351
UTTARA KANNADA,581334
UTTARA KANNADA,581338
UTTARA KANNADA,581421
NAMAKKAL,637403
NAMAKKAL,637407
NAMAKKAL,637408
CHENGALPATTU,603001
CHENGALPATTU,603302
CHENGALPATTU,603313
CHENGALPATTU,603203
CHENGALPATTU,603002
CHENGALPATTU,603308
CHENGALPATTU,603102
CHENGALPATTU,603108
CHENGALPATTU,603204
CHENGALPATTU,603110
CHENGALPATTU,603210
CHENGALPATTU,603003
NAMAKKAL,637401
NAMAKKAL,636202
NAMAKKAL,637408
NAMAKKAL,637412
JHANSI,284003
JHANSI,284401
JHANSI,284127
JHANSI,284128
JHANSI,284303
JHANSI,284419
JHANSI,284205
JHANSI,284002
BETUL,460553
BETUL,460110
BETUL,460220
BETUL,460668
BETUL,460661
BETUL,460001
SALEM,637504
UTTARA KANNADA,581341
UTTARA KANNADA,581362
UTTARA KANNADA,581343
UTTARA KANNADA,581423
UTTARA KANNADA,581440
UTTARA KANNADA,581354
MADURAI,625503
MADURAI,625016
MADURAI,625018
MADURAI,625218
MADURAI,625018
MADURAI,625012
SIKAR,332027
SIKAR,332403
SIKAR,332028
SIKAR,332301
SIKAR,332411
SIKAR,332601
NALGONDA,508001
NALGONDA,508243
NALGONDA,508001
NALGONDA,508244
NALGONDA,508254
NALGONDA,508202
NALGONDA,508004
NALGONDA,508256
NIZAMABAD,503307
KAMAREDDY,503125
KAMAREDDY,503306
KAMAREDDY,503108
KAMAREDDY,503321
UTTARA KANNADA,581320
UTTARA KANNADA,581320
UTTARA KANNADA,581330
UTTARA KANNADA,581333
CHITTORGARH,312001
CHITTORGARH,312901
PRATAPGARH,312605
BANSWARA,327001
BANSWARA,327603
BANSWARA,327801
GWALIOR,475001
GWALIOR,475220
GWALIOR,475110
NICOBARS,744304
KASARAGOD,671533
KASARAGOD,671351
KASARAGOD,671310
THRISSUR,680506
THRISSUR,680515
THRISSUR,680101
THRISSUR,680544
THRISSUR,680504
THRISSUR,680602
THRISSUR,680509
THRISSUR,679563
HOSHANGABAD,461661
HOSHANGABAD,461111
HARDA,461441
HOSHANGABAD,461115
BENGALURU RURAL,562110
BENGALURU RURAL,561204
BENGALURU RURAL,562135
BENGALURU RURAL,562164
JAJAPUR,755050
JAJAPUR,755014
JAJAPUR,755051
JAJAPUR,755025
JAJAPUR,755062
JAJAPUR,755009
JAJAPUR,755022
JAJAPUR,755043
JAJAPUR,755018
JAJAPUR,754205
JAJAPUR,754292
BAGALKOTE,587112
BAGALKOTE,587111
BAGALKOTE,587102
SONEPUR,767023
UTTARA KANNADA,581325
UTTARA KANNADA,581325
UTTARA KANNADA,581325
UTTARA KANNADA,581340
UTTARA KANNADA,581187
UTTARA KANNADA,581403
CUTTACK,754011
CUTTACK,754010
CUTTACK,753002
CUTTACK,754003
CUTTACK,753015
CUTTACK,754013
CUTTACK,753003
CUTTACK,753001
CUTTACK,753003
BARABANKI,225201
BARABANKI,225001
BARABANKI,225301
BARABANKI,225003
BARABANKI,225119
BELAGAVI,591308
BELAGAVI,591309
BELAGAVI,591224
BELAGAVI,591225
BELAGAVI,591344
KENDRAPARA,754219
KENDRAPARA,754218
KENDRAPARA,754239
KENDRAPARA,754208
KENDRAPARA,754222
KENDRAPARA,754248
KENDRAPARA,754216
SONEPUR,767018
SONEPUR,767017
SONEPUR,767068
Alipurduar,736121
Alipurduar,736207
DUNGARPUR,314037
DUNGARPUR,314021
DUNGARPUR,314036
DUNGARPUR,314027
DUNGARPUR,314024
DUNGARPUR,314022
NORTH AND MIDDLE ANDAMAN,744201
NORTH AND MIDDLE ANDAMAN,744209
NORTH AND MIDDLE ANDAMAN,744204
SOUTH ANDAMANS,744102
SOUTH ANDAMANS,744106
BANSWARA,327023
BANSWARA,327606
BANSWARA,327605
BANSWARA,327602
SOUTH ANDAMANS,744112
SOUTH ANDAMANS,744105
SOUTH ANDAMANS,744102
SOUTH ANDAMANS,744211
CHITTORGARH,312603
CHITTORGARH,312206
KANPUR NAGAR,208016
KANPUR NAGAR,208024
KANPUR NAGAR,208017
KANPUR NAGAR,208005
SHAJAPUR,465116
SHAJAPUR,465001
SHAJAPUR,465333
UJJAIN,456771
JHARSUGUDA,768220
JHARSUGUDA,768216
JHARSUGUDA,768203
JHARSUGUDA,768234
JHARSUGUDA,768213
TIRUNELVELI,627425
TIRUNELVELI,627451
RAMANATHAPURAM,623409
RAMANATHAPURAM,623534
TENKASI,627412
TENKASI,627424
RAMANATHAPURAM,623526
RAMANATHAPURAM,623528
RAMANATHAPURAM,623532
RAMANATHAPURAM,623504
RAMANATHAPURAM,623315
TENKASI,627418
CUTTACK,754008
SAMBALPUR,768222
SIVAGANGA,630702
SIVAGANGA,630606
SIVAGANGA,630709
SIVAGANGA,630609
SIVAGANGA,630713
SIVAGANGA,630555
SIVAGANGA,630557
SIVAGANGA,630561
SIVAGANGA,630211
SIVAGANGA,630211
SIVAGANGA,630551
SIVAGANGA,630710
SIVAGANGA,630611
SONEPUR,767017
SONEPUR,767062
CUTTACK,753008
CUTTACK,753010
CUTTACK,753008
CUTTACK,753003
CUTTACK,753001
CUTTACK,753001
UTTARA KANNADA,581363
UTTARA KANNADA,581329
UTTARA KANNADA,581336
UTTARA KANNADA,581337
UTTARA KANNADA,581412
UTTARA KANNADA,581349
UTTARA KANNADA,581450
CUTTACK,754005
CUTTACK,753002
CUTTACK,754204
CUTTACK,754293
SANGLI,416312
SANGLI,416404
SANGLI,416407
SANGLI,416410
BENGALURU RURAL,562163
DEVBHUMI DWARKA,361330
JAMNAGAR,361003
JAMNAGAR,361002
JAMNAGAR,361005
JAMNAGAR,360530
JAMNAGAR,361160
DEVBHUMI DWARKA,361306
DEVBHUMI DWARKA,361310
DEVBHUMI DWARKA,360515
BENGALURU URBAN,560001
BENGALURU URBAN,560113
JHALAWAR,326021
JHALAWAR,326001
JHALAWAR,326516
JHALAWAR,326038
JHALAWAR,326037
JHALAWAR,326512
JHALAWAR,326034
JHALAWAR,326501
BARAN,325218
BARAN,325220
BARAN,325221
BARAN,325215
KASARAGOD,671317
KASARAGOD,671121
KOTA,326518
KOTA,325004
KOTA,326529
KOTA,325009
KOTA,324001
KOTA,326519
KOTA,325203
KOTA,324001
KOTA,324007
KOTA,324003
KOTA,325001
CHITTOOR,517642
CHITTOOR,517587
PARBHANI,431540
GANJAM,761105
GANJAM,761028
GANJAM,761020
CHITRAKOOT,210208
CHITRAKOOT,210209
CHITRAKOOT,210206
GANJAM,761032
GANJAM,761043
GANJAM,761019
CHITRAKOOT,210205
CHITRAKOOT,210207
SEHORE,466665
SEHORE,466448
SEHORE,466221
SEHORE,466114
SEHORE,466554
OSMANABAD,413603
OSMANABAD,413601
OSMANABAD,413508
OSMANABAD,413624
OSMANABAD,413606
OSMANABAD,413501
OSMANABAD,413509
OSMANABAD,413501
HINGOLI,431701
JALNA,431507
HINGOLI,431512
HINGOLI,431513
JALNA,431501
SEHORE,466116
SEHORE,466115
SEHORE,466125
SEHORE,466446
SEHORE,466001
Y.S.R.,516175
Y.S.R.,516362
Y.S.R.,516359
Y.S.R.,516312
Y.S.R.,516360
Y.S.R.,516444
SIVAGANGA,630408
SIVAGANGA,630566
SIVAGANGA,630561
SIVAGANGA,630552
SIVAGANGA,630553
SIVAGANGA,630561
SIVAGANGA,630210
TIRUNELVELI,627452
TIRUNELVELI,627422
TIRUNELVELI,627602
TIRUNELVELI,627425
TIRUNELVELI,627103
TIRUNELVELI,627106
TIRUNELVELI,627401
TIRUNELVELI,627421
TIRUNELVELI,627420
TIRUNELVELI,627427
TIRUNELVELI,627453
TIRUNELVELI,627120
RATNAGIRI,415705
RATNAGIRI,415730
RATNAGIRI,415621
RATNAGIRI,415718
RATNAGIRI,415727
RATNAGIRI,415709
RATNAGIRI,415715
RATNAGIRI,415202
RATNAGIRI,415702
RATNAGIRI,415641
RATNAGIRI,415701
RATNAGIRI,415606
RATNAGIRI,415711
PATNA,800010
PATNA,801106
PATNA,801109
PATNA,801110
PATNA,801102
PATNA,804453
PATNA,801113
PATNA,801503
PATNA,800002
PATNA,801105
JALORE,343039
JALANDHAR,144004
JALANDHAR,144026
JALANDHAR,144004
JALANDHAR,144011
JALANDHAR,144004
JALANDHAR,144805
BALRAMPUR,271210
JALORE,343032
JALORE,343025
JALORE,343027
JALORE,343001
JALORE,307803
JALORE,343024
BALRAMPUR,271203
JALANDHAR,144006
JALANDHAR,144103
KENDUJHAR,758031
KENDUJHAR,758002
KENDUJHAR,758001
KENDUJHAR,758036
KENDUJHAR,758017
KENDUJHAR,758018
KENDUJHAR,758085
KENDUJHAR,758086
JALORE,343042
UJJAIN,456331
UJJAIN,456770
UJJAIN,456664
UJJAIN,456003
UJJAIN,456010
UJJAIN,456010
UJJAIN,456010
UJJAIN,456006
UJJAIN,456006
UJJAIN,456010
PUNE,411001
PUNE,411037
PUNE,411022
PUNE,411014
PUNE,411032
PUNE,411040
PUNE,411057
KANPUR NAGAR,208001
KANPUR NAGAR,209304
KANPUR NAGAR,208002
KANPUR NAGAR,208017
KANPUR NAGAR,208003
KANPUR NAGAR,208002
BEED,431523
BEED,431122
BEED,431123
TIKAMGARH,472115
TIKAMGARH,472221
TIKAMGARH,472001
TIKAMGARH,472001
CHHINDWARA,480111
CHHINDWARA,480555
CHHINDWARA,480449
Y.S.R.,516218
Y.S.R.,516339
Y.S.R.,516474
AMRAVATI,444709
AMRAVATI,444901
AMRAVATI,444601
AMRAVATI,444903
AMRAVATI,444604
AMRAVATI,444906
AMRAVATI,444705
AMRAVATI,444720
AMRAVATI,444809
JALNA,431204
JALNA,431202
JALNA,431114
JALNA,431211
AMRAVATI,444601
AMRAVATI,444709
AMRAVATI,444908
AMRAVATI,444711
AMRAVATI,444804
AMRAVATI,444602
AMRAVATI,444603
PARBHANI,431508
PARBHANI,431521
PARBHANI,431402
PARBHANI,431401
Tirupathur,635815
Tirupathur,635852
Tirupathur,635752
Tirupathur,635651
Tirupathur,635751
Tirupathur,635653
JALORE,343028
JALORE,343048
BALRAMPUR,271201
KENDUJHAR,758084
KENDUJHAR,758001
KENDUJHAR,758014
KENDUJHAR,758013
KENDUJHAR,758076
KENDUJHAR,758026
KENDUJHAR,758046
KENDUJHAR,758087
JALANDHAR,144021
JALANDHAR,144002
JALANDHAR,144002
JALANDHAR,144002
JALANDHAR,144008
JALANDHAR,144028
Shahid Bhagat Singh Nagar,144521
Shahid Bhagat Singh Nagar,144525
TIRUCHIRAPPALLI,621203
Shahid Bhagat Singh Nagar,144514
KENDUJHAR,758023
KENDUJHAR,758028
KENDUJHAR,758079
KENDUJHAR,758034
KENDUJHAR,758001
KENDUJHAR,758001
KENDUJHAR,758040
KENDUJHAR,758081
KENDUJHAR,758047
BHOPAL,462036
MALAPPURAM,679576
MALAPPURAM,679591
MALAPPURAM,679575
MALAPPURAM,679580
MALAPPURAM,676102
MALAPPURAM,673314
MALAPPURAM,676551
MALAPPURAM,676528
MALAPPURAM,676106
MALAPPURAM,676103
MALAPPURAM,676306
MALAPPURAM,676317
MALAPPURAM,676304
BHOPAL,462008
BHOPAL,463106
BHOPAL,462010
BHOPAL,462001
MEDINIPUR EAST,721425
MEDINIPUR EAST,721425
MEDINIPUR EAST,721455
MEDINIPUR EAST,721455
MEDINIPUR EAST,721455
MEDINIPUR EAST,721401
MEDINIPUR EAST,721401
SHIVPURI,473885
SHIVPURI,473585
SHIVPURI,473665
MEDINIPUR EAST,721423
MEDINIPUR EAST,721455
MEDINIPUR EAST,721427
MEDINIPUR EAST,721428
MEDINIPUR EAST,721429
MEDINIPUR EAST,721431
MEDINIPUR EAST,721450
MEDINIPUR EAST,721433
PURBA BARDHAMAN,713143
PURBA BARDHAMAN,713143
PURBA BARDHAMAN,713143
PURBA BARDHAMAN,713143
PURBA BARDHAMAN,713147
PURBA BARDHAMAN,713147
PURBA BARDHAMAN,713147
PURBA BARDHAMAN,713147
PURBA BARDHAMAN,713512
PURBA BARDHAMAN,713512
PURBA BARDHAMAN,713512
PURBA BARDHAMAN,713513
PURBA BARDHAMAN,713513
PURBA BARDHAMAN,713513
PURBA BARDHAMAN,713514
PURBA BARDHAMAN,713150
RAJKOT,360452
RAJKOT,360465
RAJKOT,360410
RAJKOT,360410
RAJKOT,360311
RAJKOT,360405
RAJKOT,360030
RAJKOT,360330
RAJKOT,360375
RAJKOT,360380
24 PARAGANAS SOUTH,743371
BHAVNAGAR,364330
BHAVNAGAR,364310
BHAVNAGAR,364060
PALAKKAD,678624
KOZHIKODE,673526
KOZHIKODE,673523
KOZHIKODE,673620
PATHANAMTHITTA,689614
PATHANAMTHITTA,689550
RATNAGIRI,415208
RATNAGIRI,416707
RATNAGIRI,416712
RATNAGIRI,415805
RATNAGIRI,415610
RATNAGIRI,415620
RATNAGIRI,416704
CHITRADURGA,577524
CHITRADURGA,577557
CHITRADURGA,577546
CHITRADURGA,577537
CHITRADURGA,577538
CHITRADURGA,577539
CHITRADURGA,577540
VARANASI,221307
VARANASI,221002
VARANASI,221010
VARANASI,221003
CHAMPHAI,796321
KHAWZAWL,796310
AURAIYA,206249
ETAWAH,206120
ETAWAH,206001
ETAWAH,206124
ETAWAH,206242
ETAWAH,206001
ETAWAH,206245
ETAWAH,206127
ETAWAH,206001
ETAWAH,206001
ETAWAH,206253
ETAWAH,206125
ETAWAH,206001
KRISHNA,521330
KRISHNA,521322
KRISHNA,521343
KRISHNA,521325
KRISHNA,521261
KRISHNA,521201
KRISHNA,521207
CHANDEL,795127
KANGPOKPI,795122
KANGPOKPI,795129
UKHRUL,795144
Tirupathur,635802
Tirupathur,635802
Tirupathur,635808
Tirupathur,635811
Tirupathur,635812
Tirupathur,635801
Tirupathur,635602
Tirupathur,635601
Tirupathur,635652
IMPHAL WEST,795113
IMPHAL WEST,795146
IMPHAL EAST,795005
IMPHAL WEST,795136
IMPHAL WEST,795008
THOUBAL,795138
IMPHAL WEST,795140
IMPHAL WEST,795001
TIRUVANNAMALAI,635703
IMPHAL WEST,795001
SENAPATI,795007
IMPHAL EAST,795010
JIRIBAM,795116
PATHANAMTHITTA,689544
PATHANAMTHITTA,689113
PATHANAMTHITTA,689594
PATHANAMTHITTA,686547
PATHANAMTHITTA,689582
PATHANAMTHITTA,689584
PATHANAMTHITTA,689591
PATHANAMTHITTA,689108
PATHANAMTHITTA,689602
SEONI,480888
SHEIKHPURA,811105
NAWADA,805125
NAWADA,805127
GAYA,805131
SEONI,480887
SEONI,480771
TIRUPPUR,638672
TIRUPPUR,638706
TIRUPPUR,638703
